wd:Q7048977	wd:Q35120
wd:Q15893266	wd:Q35120
wd:Q282250	wd:Q35120
wd:Q24238356	wd:Q35120
wd:Q2995644	wd:Q35120
wd:Q67518978	wd:Q35120
wd:Q1318674	wd:Q35120
wd:Q42503289	wd:Q35120
wd:Q35825432	wd:Q35120
wd:Q64728693	wd:Q35120
wd:Q378078	wd:Q35120
wd:Q99527517	wd:Q35120
wd:Q103940464	wd:Q35120
wd:Q31464082	wd:Q35120
wd:Q18706315	wd:Q35120
wd:Q66591980	wd:Q35120
wd:Q15989253	wd:Q35120
wd:Q17853087	wd:Q35120
wd:Q30241068	wd:Q35120
wd:Q115095765	wd:Q35120
wd:Q488383	wd:Q35120
wd:Q193291	wd:Q7048977
wd:Q21855572	wd:Q7048977
wd:Q66310127	wd:Q7048977
wd:Q123421794	wd:Q7048977
wd:Q2198779	wd:Q7048977
wd:Q12488383	wd:Q7048977
wd:Q14897293	wd:Q7048977
wd:Q246672	wd:Q7048977
wd:Q1413749	wd:Q7048977
wd:Q17376908	wd:Q7048977
wd:Q3622126	wd:Q7048977
wd:Q115490427	wd:Q7048977
wd:Q28654028	wd:Q7048977
wd:Q4184950	wd:Q7048977
wd:Q4233718	wd:Q24238356
wd:Q1156875	wd:Q24238356
wd:Q104080200	wd:Q215627
wd:Q18338317	wd:Q215627
wd:Q1391360	wd:Q215627
wd:Q7140620	wd:Q215627
wd:Q22947	wd:Q215627
wd:Q64825398	wd:Q215627
wd:Q18170708	wd:Q215627
wd:Q1251441	wd:Q215627
wd:Q12644761	wd:Q215627
wd:Q2500638	wd:Q215627
wd:Q50995749	wd:Q215627
wd:Q20826540	wd:Q215627
wd:Q7049197	wd:Q215627
wd:Q211236	wd:Q215627
wd:Q512314	wd:Q215627
wd:Q327055	wd:Q215627
wd:Q1934684	wd:Q215627
wd:Q1938980	wd:Q215627
wd:Q1807466	wd:Q215627
wd:Q15253558	wd:Q215627
wd:Q1495428	wd:Q215627
wd:Q1851760	wd:Q215627
wd:Q18809854	wd:Q215627
wd:Q189829	wd:Q215627
wd:Q5774265	wd:Q215627
wd:Q223266	wd:Q215627
wd:Q20820172	wd:Q215627
wd:Q3243461	wd:Q215627
wd:Q107013296	wd:Q215627
wd:Q106645134	wd:Q215627
wd:Q57735705	wd:Q215627
wd:Q455595	wd:Q215627
wd:Q421946	wd:Q215627
wd:Q122143503	wd:Q215627
wd:Q1308239	wd:Q215627
wd:Q111610905	wd:Q215627
wd:Q4204239	wd:Q215627
wd:Q16735601	wd:Q215627
wd:Q2324479	wd:Q215627
wd:Q123457412	wd:Q215627
wd:Q16961937	wd:Q215627
wd:Q22813352	wd:Q215627
wd:Q1136974	wd:Q215627
wd:Q1414937	wd:Q215627
wd:Q1229301	wd:Q215627
wd:Q75855169	wd:Q215627
wd:Q381160	wd:Q215627
wd:Q101007738	wd:Q215627
wd:Q1391344	wd:Q215627
wd:Q193432	wd:Q215627
wd:Q4197743	wd:Q215627
wd:Q28790169	wd:Q215627
wd:Q16351788	wd:Q215627
wd:Q485417	wd:Q215627
wd:Q273283	wd:Q215627
wd:Q1944996	wd:Q4233718
wd:Q33831	wd:Q20162172
wd:Q45762	wd:Q20162172
wd:Q4316069	wd:Q20162172
wd:Q33289	wd:Q20162172
wd:Q645304	wd:Q20162172
wd:Q1288568	wd:Q20162172
wd:Q33742	wd:Q20162172
wd:Q2315359	wd:Q20162172
wd:Q173799	wd:Q1914636
wd:Q608003	wd:Q1914636
wd:Q1717246	wd:Q1914636
wd:Q20180812	wd:Q1914636
wd:Q2144962	wd:Q1914636
wd:Q179310	wd:Q1914636
wd:Q11030	wd:Q1914636
wd:Q7313594	wd:Q1914636
wd:Q23807345	wd:Q1914636
wd:Q11888847	wd:Q1914636
wd:Q1058791	wd:Q1914636
wd:Q29374366	wd:Q1914636
wd:Q1782301	wd:Q1914636
wd:Q19833559	wd:Q1914636
wd:Q184872	wd:Q1914636
wd:Q194105	wd:Q1914636
wd:Q2142602	wd:Q1914636
wd:Q29017603	wd:Q1914636
wd:Q1724915	wd:Q1914636
wd:Q15835236	wd:Q1914636
wd:Q25450409	wd:Q1914636
wd:Q16920758	wd:Q1914636
wd:Q1137655	wd:Q1914636
wd:Q108634029	wd:Q1914636
wd:Q35140	wd:Q1914636
wd:Q604733	wd:Q1914636
wd:Q61788060	wd:Q1914636
wd:Q28953942	wd:Q1914636
wd:Q1783823	wd:Q1914636
wd:Q1707496	wd:Q1914636
wd:Q1087786	wd:Q1914636
wd:Q6815577	wd:Q1914636
wd:Q1729207	wd:Q1914636
wd:Q1395149	wd:Q1914636
wd:Q1156976	wd:Q1914636
wd:Q397239	wd:Q1914636
wd:Q101574237	wd:Q1914636
wd:Q12773274	wd:Q1914636
wd:Q64534006	wd:Q1914636
wd:Q648877	wd:Q1914636
wd:Q202875	wd:Q1914636
wd:Q16509017	wd:Q1914636
wd:Q1542314	wd:Q1914636
wd:Q1395034	wd:Q1914636
wd:Q9347372	wd:Q1914636
wd:Q1351959	wd:Q1914636
wd:Q206021	wd:Q1914636
wd:Q1168263	wd:Q1914636
wd:Q2399307	wd:Q1914636
wd:Q10354783	wd:Q1914636
wd:Q29051769	wd:Q1914636
wd:Q1479406	wd:Q1914636
wd:Q27939	wd:Q1914636
wd:Q816261	wd:Q1914636
wd:Q2509280	wd:Q1914636
wd:Q2270606	wd:Q1914636
wd:Q96754350	wd:Q1914636
wd:Q2353731	wd:Q1914636
wd:Q2144405	wd:Q1914636
wd:Q215028	wd:Q1914636
wd:Q11640	wd:Q1914636
wd:Q50388354	wd:Q1914636
wd:Q273120	wd:Q1914636
wd:Q2043121	wd:Q1914636
wd:Q2421951	wd:Q1914636
wd:Q837721	wd:Q1914636
wd:Q778483	wd:Q1914636
wd:Q7708485	wd:Q1914636
wd:Q30301727	wd:Q1914636
wd:Q327651	wd:Q1914636
wd:Q106562186	wd:Q1914636
wd:Q1145523	wd:Q1914636
wd:Q112074700	wd:Q17853087
wd:Q106484373	wd:Q17853087
wd:Q1172333	wd:Q1058791
wd:Q2203769	wd:Q1172333
wd:Q4137843	wd:Q11321874
wd:Q1050840	wd:Q11321874
wd:Q271588	wd:Q3249551
wd:Q1053267	wd:Q3249551
wd:Q2894989	wd:Q3249551
wd:Q64176472	wd:Q3249551
wd:Q2692606	wd:Q3249551
wd:Q230533	wd:Q3249551
wd:Q739302	wd:Q3249551
wd:Q104637332	wd:Q3249551
wd:Q22909641	wd:Q3249551
wd:Q309100	wd:Q3249551
wd:Q2738925	wd:Q3249551
wd:Q11453	wd:Q3249551
wd:Q260607	wd:Q3249551
wd:Q208163	wd:Q3249551
wd:Q4282505	wd:Q3249551
wd:Q115388027	wd:Q3249551
wd:Q837999	wd:Q3249551
wd:Q26844385	wd:Q3249551
wd:Q4903305	wd:Q3249551
wd:Q3406372	wd:Q3249551
wd:Q14819852	wd:Q3249551
wd:Q21255975	wd:Q3249551
wd:Q18335	wd:Q3249551
wd:Q7562091	wd:Q3249551
